,bft,fpkm,counts,misid
44,0.9623115577889447,0.7711088064832928,1242350,0.2808279320893115
45,0.9819095477386934,0.7688864434482882,1261937,0.2911550570404002
46,1.0015075376884424,0.76815204708465,1270379,0.29562096895395057
47,1.021105527638191,0.7659251579413952,1289643,0.3059416674676924
48,1.0407035175879398,0.7642931661860234,1303665,0.3134802593362209
49,1.0603015075376885,0.761831191779528,1323966,0.32434795167098907
50,1.0798994974874372,0.7607590448970013,1333854,0.32969873457691734
51,1.0994974874371861,0.758409415868956,1352403,0.33974613233783296
52,1.1190954773869348,0.7567989119907,1367134,0.3477873225683192
53,1.1386934673366835,0.7525775870250432,1398771,0.36492030090089567
54,1.1582914572864322,0.7511115763304647,1412753,0.37246056015086704
55,1.177889447236181,0.7483413062070966,1439139,0.3866309614460189
56,1.1974874371859299,0.7446122594852055,1466963,0.4014900397186146
57,1.2170854271356786,0.7422951282867323,1487707,0.41249231677878156
58,1.2366834170854273,0.7378794852429642,1526442,0.4327564962018803
59,1.256281407035176,0.7343206154853334,1558506,0.44922098982666114
60,1.2758793969849247,0.7300302936739391,1598899,0.46948908028555264
61,1.2954773869346734,0.7273551497631939,1624008,0.48187410462805874
62,1.3150753768844223,0.7233342119566757,1662335,0.5005902466070081
63,1.334673366834171,0.7209485835495093,1687027,0.5124866227800512
64,1.3542713567839197,0.718648297756546,1706630,0.5218861340657409
65,1.3738693467336685,0.7163756207985977,1729032,0.5327170374034709
66,1.3934673366834172,0.7146345201071276,1744751,0.5403308566729836
67,1.413065326633166,0.7130432913133976,1759896,0.5476897696521721
68,1.4326633165829148,0.7115479939721253,1775584,0.555354607894113
69,1.4522613065326635,0.7107077383469953,1783090,0.5590445262322291
70,1.4718592964824122,0.7100088808273679,1790943,0.5629750190295066
71,1.491457286432161,0.7095625127172764,1796957,0.5660348704735664
72,1.5110552763819096,0.7085444128888113,1805356,0.5703329010585123
73,1.5306532663316585,0.7082222240861853,1808351,0.5719016126367835
74,1.5502512562814073,0.7081663096751867,1809193,0.5723517853289355
75,1.569849246231156,0.707792549323458,1813409,0.5746392118051965
76,1.5894472361809047,0.7076862169064346,1814310,0.5751344119604498
77,1.6090452261306534,0.7076744664866268,1814610,0.5753031885901162
78,1.628643216080402,0.7076543270970485,1814833,0.5754303896996
79,1.648241206030151,0.7074212672237356,1816905,0.5766414292495068
80,1.6678391959798997,0.7073619562777205,1817691,0.5771058234529858
81,1.6874371859296484,0.7072938504494826,1818312,0.5774796180830826
82,1.7070351758793971,0.7072482969713425,1819358,0.5781243451360815
83,1.7266331658291458,0.7072292216733708,1819674,0.5783202325356201
84,1.7462311557788945,0.7072009123779521,1820065,0.5785690830445909
85,1.7658291457286435,0.7071685823944738,1820668,0.5789589264388765
86,1.7854271356783922,0.7071453619696876,1820961,0.5791510030292621
87,1.8050251256281409,0.7070182286914631,1822418,0.5801242123632185
88,1.8246231155778896,0.7070238640509466,1822704,0.5803182367897469
89,1.8442211055276383,0.7070139266394766,1822911,0.5804606441057601
90,1.863819095477387,0.7069284450934228,1823645,0.5809723108361113
91,1.883417085427136,0.7069208481743173,1823838,0.5811081125064418
92,1.9030150753768846,0.7068877351671883,1824007,0.5812296418088385
93,1.9226130653266333,0.7068776524377949,1824133,0.5813210213228519
94,1.942211055276382,0.706886566548092,1824195,0.5813670351151249
95,1.9618090452261308,0.706886566548092,1824195,0.5813670351151249
96,1.9814070351758795,0.7068606800306713,1824845,0.5818613921330426
97,2.0010050251256284,0.7068484657129884,1825165,0.582110091484091
98,2.020603015075377,0.7068484657129884,1825165,0.582110091484091
99,2.040201005025126,0.7068484657129884,1825165,0.582110091484091
100,2.0597989949748743,0.7067946157965104,1825596,0.5824548804942822
101,2.079396984924623,0.7067946157965104,1825596,0.5824548804942822
102,2.098994974874372,0.7067946157965104,1825596,0.5824548804942822
103,2.1185929648241206,0.7067899684169384,1825653,0.5825024684604428
104,2.1381909547738696,0.7067813817392276,1825728,0.582566243690069
105,2.1577889447236185,0.7067786136600568,1825756,0.5825901992673752
106,2.177386934673367,0.706778197126771,1825802,0.5826303429900422
107,2.196984924623116,0.7067502540836468,1825994,0.5827993210852477
108,2.2165829145728644,0.7067549947085098,1826239,0.5830171417864413
109,2.2361809045226133,0.7067635892141394,1826284,0.58305759494421
110,2.255778894472362,0.7067635892141394,1826284,0.58305759494421
111,2.2753768844221107,0.7067597998474285,1826337,0.5831064653975606
112,2.2949748743718597,0.7067597998474285,1826337,0.5831064653975606
113,2.314572864321608,0.7067597998474285,1826337,0.5831064653975606
114,2.334170854271357,0.7067550361458348,1826397,0.5831640809950739
115,2.3537688442211055,0.7067603481273714,1826414,0.5831805889762215
116,2.3733668341708545,0.7067603481273714,1826414,0.5831805889762215
117,2.3929648241206034,0.7067603481273714,1826414,0.5831805889762215
118,2.412562814070352,0.7067603481273714,1826414,0.5831805889762215
119,2.432160804020101,0.7067574216681494,1826447,0.583213933217573
120,2.4517587939698493,0.7067450113428195,1826496,0.5832641121022789
121,2.4713567839195982,0.7067473901356334,1826732,0.5835068834166618
122,2.4909547738693467,0.7067473901356334,1826732,0.5835068834166618
123,2.5105527638190956,0.7067453238303971,1826828,0.5836078689360732
124,2.5301507537688446,0.7067453238303971,1826828,0.5836078689360732
125,2.549748743718593,0.7067473692322246,1826883,0.5836671020375923
126,2.569346733668342,0.7067473692322246,1826883,0.5836671020375923
127,2.5889447236180905,0.7067473692322246,1826883,0.5836671020375923
128,2.6085427135678394,0.7067384024654568,1826937,0.5837266612580552
129,2.6281407035175883,0.706735962211179,1826960,0.5837522327196245
130,2.647738693467337,0.706735962211179,1826960,0.5837522327196245
131,2.6673366834170857,0.7067298735291508,1827020,0.5838208596183811
132,2.6869346733668342,0.7067298735291508,1827020,0.5838208596183811
133,2.706532663316583,0.7067298735291508,1827020,0.5838208596183811
134,2.726130653266332,0.7067298735291508,1827020,0.5838208596183811
135,2.7457286432160806,0.7067272588303464,1827042,0.5838467583563555
136,2.7653266331658295,0.7067272588303464,1827042,0.5838467583563555
137,2.784924623115578,0.7067272588303464,1827042,0.5838467583563555
138,2.804522613065327,0.7067272588303464,1827042,0.5838467583563555
139,2.8241206030150754,0.7067272588303464,1827042,0.5838467583563555
140,2.8437185929648243,0.7067272588303464,1827042,0.5838467583563555
141,2.8633165829145732,0.7067228922998126,1827168,0.5840041157997407
142,2.8829145728643217,0.7067228922998126,1827168,0.5840041157997407
143,2.9025125628140707,0.7067228922998126,1827168,0.5840041157997407
144,2.922110552763819,0.7067228922998126,1827168,0.5840041157997407
145,2.941708542713568,0.706715237025334,1827202,0.5840481522640477
146,2.961306532663317,0.706715237025334,1827202,0.5840481522640477
147,2.9809045226130655,0.706715237025334,1827202,0.5840481522640477
148,3.0005025125628144,0.706715237025334,1827202,0.5840481522640477
149,3.020100502512563,0.706715237025334,1827202,0.5840481522640477
150,3.039698492462312,0.706715237025334,1827202,0.5840481522640477
151,3.0592964824120603,0.706715237025334,1827202,0.5840481522640477
152,3.0788944723618092,0.7066990169364701,1827267,0.5841372093875952
153,3.098492462311558,0.7066990169364701,1827267,0.5841372093875952
154,3.1180904522613067,0.7066990169364701,1827267,0.5841372093875952
155,3.1376884422110556,0.7066990169364701,1827267,0.5841372093875952
156,3.157286432160804,0.7066990169364701,1827267,0.5841372093875952
157,3.176884422110553,0.7066873207687386,1827362,0.584271608629068
158,3.196482412060302,0.7066873207687386,1827362,0.584271608629068
159,3.2160804020100504,0.7066827480205742,1827387,0.584307556239445
160,3.2356783919597993,0.7066827480205742,1827387,0.584307556239445
161,3.255276381909548,0.7066827480205742,1827387,0.584307556239445
162,3.2748743718592968,0.7066827480205742,1827387,0.584307556239445
163,3.2944723618090457,0.7066827480205742,1827387,0.584307556239445
164,3.314070351758794,0.7066827480205742,1827387,0.584307556239445
165,3.333668341708543,0.7066796964767463,1827477,0.5844435883653207
166,3.3532663316582916,0.7066796964767463,1827477,0.5844435883653207
167,3.3728643216080405,0.7066796964767463,1827477,0.5844435883653207
168,3.392462311557789,0.7066796964767463,1827477,0.5844435883653207
