,precision_0,precision_1,precision_2,precision_3,precision_4,recall_0,recall_1,recall_2,recall_3,recall_4,f1_0,f1_1,f1_2,f1_3,f1_4,auroc_0,auroc_1,auroc_2,auroc_3,auroc_4,max_depth,n_estimators,criterion,max_samples,min_impurity_decrease,min_weight_fraction_leaf
285,0.9169772710662867,0.9119155796570424,0.770442564668383,0.8930771725032426,0.9003222663568913,0.9274151822011975,0.9383907699268532,1.0,0.9417849204992307,0.9328311849666098,0.9221666911656623,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,0.9221666911656623,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,12,300,entropy,1.0,0.1,0.1
286,0.9169772710662867,0.9119155796570424,0.770442564668383,0.8930771725032426,0.9003222663568913,0.9274151822011975,0.9383907699268532,1.0,0.9417849204992307,0.9328311849666098,0.9221666911656623,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,0.9221666911656623,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,12,300,entropy,1.0,0.1,0.15
287,0.9169772710662867,0.9119155796570424,0.770442564668383,0.8930771725032426,0.9003222663568913,0.9274151822011975,0.9383907699268532,1.0,0.9417849204992307,0.9328311849666098,0.9221666911656623,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,0.9221666911656623,0.9249637640762627,0.8703389537097947,0.9167845552134477,0.9162884710728043,12,300,entropy,1.0,0.1,0.175
288,0.917679800790977,0.9130434782608695,0.8677740863787375,0.89688013136289,0.9022584787370648,0.9261586222189371,0.9359022698137396,0.9351579282361365,0.9338348435630022,0.9275508619350831,0.9218997167347239,0.9243315707157221,0.900206785632228,0.9149845045648713,0.9147298694337023,0.9218997167347239,0.9243315707157221,0.900206785632228,0.9149845045648713,0.9147298694337023,12,400,gini,0.5,0.001,0.01
289,0.9176186291739895,0.912118544600939,0.8666568656277566,0.8955187331646396,0.9021353655776051,0.9262325375120113,0.9376366789834855,0.9380221179091416,0.937852624380236,0.9284050318372418,0.9219054625712708,0.9247015952106497,0.9009284377029764,0.9161969184517099,0.9150817037235467,0.9219054625712708,0.9247015952106497,0.9009284377029764,0.9161969184517099,0.9150817037235467,12,400,gini,0.5,0.001,0.1
290,0.9174835405998537,0.9119026678393433,0.8662752293577982,0.8955053430132963,0.9014529850184446,0.9270456057358267,0.9382399517381796,0.9390564086243933,0.938451017267909,0.9298027644044107,0.9222397882275083,0.924883850585393,0.9011987478048409,0.9164753516717452,0.9154084323993731,0.9222397882275083,0.924883850585393,0.9011987478048409,0.9164753516717452,0.9154084323993731,12,400,gini,0.5,0.001,0.15
291,0.9175204918032787,0.9126249265138154,0.8663926002055499,0.8963454605047525,0.9021722733443959,0.926676029270456,0.9365055425684338,0.9389768478001432,0.9351171140365875,0.9287932908836776,0.9220755341448167,0.9244110313000111,0.9012256118513993,0.915320893649067,0.9152892561983471,0.9220755341448167,0.9244110313000111,0.9012256118513993,0.915320893649067,0.9152892561983471,12,400,gini,0.5,0.001,0.175
292,0.9109109109109109,0.9079346726405549,0.86376874908985,0.8920665697204718,0.8946863468634686,0.9416808337645058,0.9474398612472664,0.9438300580794017,0.943922037955206,0.941372883988197,0.9260403416318371,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,0.9260403416318371,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,12,400,gini,0.5,0.01,0.01
293,0.9103679406731318,0.9079346726405549,0.86376874908985,0.8920665697204718,0.8946863468634686,0.9436765466775076,0.9474398612472664,0.9438300580794017,0.943922037955206,0.941372883988197,0.926723042862846,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,0.926723042862846,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,12,400,gini,0.5,0.01,0.1
294,0.9103679406731318,0.9079346726405549,0.86376874908985,0.8920665697204718,0.8946863468634686,0.9436765466775076,0.9474398612472664,0.9438300580794017,0.943922037955206,0.941372883988197,0.926723042862846,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,0.926723042862846,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,12,400,gini,0.5,0.01,0.15
295,0.9109109109109109,0.9079346726405549,0.86376874908985,0.8920665697204718,0.8946863468634686,0.9416808337645058,0.9474398612472664,0.9438300580794017,0.943922037955206,0.941372883988197,0.9260403416318371,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,0.9260403416318371,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,12,400,gini,0.5,0.01,0.175
296,0.9101851851851852,0.9069733900627389,0.770442564668383,0.7907794226999256,0.7950364242499074,0.9445635301943972,0.9484201794736445,1.0,1.0,1.0,0.9270557510247016,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.8858164809464851,0.9270557510247016,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.8858164809464851,12,400,gini,0.5,0.1,0.01
297,0.9101851851851852,0.9069733900627389,0.770442564668383,0.7907794226999256,0.7950364242499074,0.9445635301943972,0.9484201794736445,1.0,1.0,1.0,0.9270557510247016,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.8858164809464851,0.9270557510247016,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.8858164809464851,12,400,gini,0.5,0.1,0.1
298,0.9101851851851852,0.9069733900627389,0.770442564668383,0.7907794226999256,0.7950364242499074,0.9445635301943972,0.9484201794736445,1.0,1.0,1.0,0.9270557510247016,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.8858164809464851,0.9270557510247016,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.8858164809464851,12,400,gini,0.5,0.1,0.15
299,0.9101851851851852,0.9069733900627389,0.770442564668383,0.7907794226999256,0.7950364242499074,0.9445635301943972,0.9484201794736445,1.0,1.0,1.0,0.9270557510247016,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.8858164809464851,0.9270557510247016,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.8858164809464851,12,400,gini,0.5,0.1,0.175
300,0.917679800790977,0.9131619650880165,0.8670153982170485,0.8963090269252802,0.9029331720592683,0.9261586222189371,0.9349219515873615,0.9362717797756385,0.9362284151136947,0.927473210125796,0.9218997167347239,0.9239138534913184,0.9003136714864969,0.9158339256595726,0.9150386884241171,0.9218997167347239,0.9239138534913184,0.9003136714864969,0.9158339256595726,0.9150386884241171,12,400,gini,0.65,0.001,0.01
301,0.917679800790977,0.9135083321044094,0.8665148398471937,0.8963399656104152,0.9028722600151171,0.9261586222189371,0.9342432697383305,0.9384199220303923,0.9358009916224995,0.9275508619350831,0.9218997167347239,0.923759460164784,0.9010351017913755,0.9156455187988792,0.9150451968745211,0.9218997167347239,0.923759460164784,0.9010351017913755,0.9156455187988792,0.9150451968745211,12,400,gini,0.65,0.001,0.1
302,0.917679800790977,0.9123541070248844,0.8660458977930934,0.8950929246820998,0.9022862748057043,0.9261586222189371,0.9372596335118015,0.9397724560426446,0.9387074713626261,0.9285603354558161,0.9218997167347239,0.9246391905966375,0.9014041514041514,0.9163815405157306,0.9152347786154376,0.9218997167347239,0.9246391905966375,0.9014041514041514,0.9163815405157306,0.9152347786154376,12,400,gini,0.65,0.001,0.15
303,0.917679800790977,0.9128005293728403,0.8660799413274661,0.8963060037677123,0.9029478458049887,0.9261586222189371,0.9362039061910866,0.9395337735698942,0.9354590528295436,0.9276285137443703,0.9218997167347239,0.924354106172288,0.9013127766753168,0.9154640900154766,0.9151218017465912,0.9218997167347239,0.924354106172288,0.9013127766753168,0.9154640900154766,0.9151218017465912,12,400,gini,0.65,0.001,0.175
304,0.9118828932261768,0.9079346726405549,0.8646891210637832,0.8920665697204718,0.8946863468634686,0.9393155443861335,0.9474398612472664,0.9416023550003978,0.943922037955206,0.941372883988197,0.9253959584926269,0.9272666888077051,0.9015082266910421,0.9172620036550923,0.9174360526714093,0.9253959584926269,0.9272666888077051,0.9015082266910421,0.9172620036550923,0.9174360526714093,12,400,gini,0.65,0.01,0.01
305,0.9109109109109109,0.9079346726405549,0.86376874908985,0.8920665697204718,0.8946863468634686,0.9416808337645058,0.9474398612472664,0.9438300580794017,0.943922037955206,0.941372883988197,0.9260403416318371,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,0.9260403416318371,0.9272666888077051,0.902026384823024,0.9172620036550923,0.9174360526714093,12,400,gini,0.65,0.01,0.1
306,0.9109109109109109,0.9079346726405549,0.8646891210637832,0.8920665697204718,0.8946863468634686,0.9416808337645058,0.9474398612472664,0.9416023550003978,0.943922037955206,0.941372883988197,0.9260403416318371,0.9272666888077051,0.9015082266910421,0.9172620036550923,0.9174360526714093,0.9260403416318371,0.9272666888077051,0.9015082266910421,0.9172620036550923,0.9174360526714093,12,400,gini,0.65,0.01,0.15
307,0.9118828932261768,0.9079346726405549,0.8646891210637832,0.8923861153815034,0.8946863468634686,0.9393155443861335,0.9474398612472664,0.9416023550003978,0.9428107368780988,0.941372883988197,0.9253959584926269,0.9272666888077051,0.9015082266910421,0.9169056823377811,0.9174360526714093,0.9253959584926269,0.9272666888077051,0.9015082266910421,0.9169056823377811,0.9174360526714093,12,400,gini,0.65,0.01,0.175
308,0.9103679406731318,0.9069733900627389,0.770442564668383,0.7907794226999256,0.8935324847325435,0.9436765466775076,0.9484201794736445,1.0,1.0,0.9430035719832273,0.926723042862846,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.9176017227700328,0.926723042862846,0.9272338543202596,0.8703389537097947,0.8831678683326413,0.9176017227700328,12,400,gini,0.65,0.1,0.01
